wavelength,value
2775.44759,0.01421
2774.48322,0.01404
2773.51885,0.01379
2772.55449,0.01360
2771.59012,0.01351
2770.62575,0.01344
2769.66139,0.01336
2768.69702,0.01329
2767.73265,0.01321
2766.76829,0.01309
2765.80392,0.01293
2764.83955,0.01280
2763.87519,0.01277
2762.91082,0.01274
2761.94645,0.01264
2760.98209,0.01253
2760.01772,0.01245
2759.05335,0.01239
2758.08899,0.01236
2757.12462,0.01234
2756.16025,0.01228
2755.19588,0.01219
2754.23152,0.01211
2753.26715,0.01208
2752.30278,0.01204
2751.33842,0.01189
2750.37405,0.01173
2749.40968,0.01170
2748.44532,0.01178
2747.48095,0.01185
2746.51658,0.01188
2745.55222,0.01192
2744.58785,0.01196
2743.62348,0.01198
2742.65912,0.01200
2741.69475,0.01194
2740.73038,0.01178
2739.76602,0.01164
2738.80165,0.01165
2737.83728,0.01176
2736.87292,0.01184
2735.90855,0.01183
2734.94418,0.01176
2733.97982,0.01167
2733.01545,0.01155
2732.05108,0.01148
2731.08672,0.01148
2730.12235,0.01151
2729.15798,0.01154
2728.19362,0.01150
2727.22925,0.01139
2726.26488,0.01135
2725.30051,0.01140
2724.33615,0.01138
2723.37178,0.01123
2722.40741,0.01105
2721.44305,0.01097
2720.47868,0.01097
2719.51431,0.01091
2718.54995,0.01072
2717.58558,0.01058
2716.62121,0.01064
2715.65685,0.01075
2714.69248,0.01077
2713.72811,0.01069
2712.76375,0.01056
2711.79938,0.01044
2710.83501,0.01039
2709.87065,0.01037
2708.90628,0.01029
2707.94191,0.01021
2706.97755,0.01019
2706.01318,0.01024
2705.04881,0.01023
2704.08445,0.01015
2703.12008,0.01015
2702.15571,0.01023
2701.19135,0.01025
2700.22698,0.01016
2699.26261,0.01013
2698.29825,0.01024
2697.33388,0.01037
2696.36951,0.01040
2695.40514,0.01032
2694.44078,0.01024
2693.47641,0.01024
2692.51204,0.01037
2691.54768,0.01050
2690.58331,0.01051
2689.61894,0.01048
2688.65458,0.01051
2687.69021,0.01056
2686.72584,0.01057
2685.76148,0.01050
2684.79711,0.01046
2683.83274,0.01051
2682.86838,0.01057
2681.90401,0.01060
2680.93964,0.01067
2679.97528,0.01073
2679.01091,0.01072
2678.04654,0.01067
2677.08218,0.01060
2676.11781,0.01053
2675.15344,0.01059
2674.18908,0.01075
2673.22471,0.01079
2672.26034,0.01073
2671.29598,0.01070
2670.33161,0.01070
2669.36724,0.01070
2668.40287,0.01068
2667.43851,0.01058
2666.47414,0.01036
2665.50977,0.01016
2664.54541,0.01014
2663.58104,0.01022
2662.61667,0.01019
2661.65231,0.01003
2660.68794,0.00992
2659.72357,0.00990
2658.75921,0.00992
2657.79484,0.00997
2656.83047,0.01004
2655.86611,0.01002
2654.90174,0.00988
2653.93737,0.00968
2652.97301,0.00951
2652.00864,0.00935
2651.04427,0.00925
2650.07991,0.00921
2649.11554,0.00920
2648.15117,0.00916
2647.18681,0.00915
2646.22244,0.00916
2645.25807,0.00917
2644.29371,0.00919
2643.32934,0.00917
2642.36497,0.00912
2641.40061,0.00907
2640.43624,0.00904
2639.47187,0.00900
2638.50750,0.00904
2637.54314,0.00917
2636.57877,0.00921
2635.61440,0.00907
2634.65004,0.00895
2633.68567,0.00899
2632.72130,0.00904
2631.75694,0.00902
2630.79257,0.00893
2629.82820,0.00882
2628.86384,0.00876
2627.89947,0.00879
2626.93510,0.00884
2625.97074,0.00884
2625.00637,0.00880
2624.04200,0.00878
2623.07764,0.00875
2622.11327,0.00862
2621.14890,0.00850
2620.18454,0.00845
2619.22017,0.00839
2618.25580,0.00836
2617.29144,0.00838
2616.32707,0.00840
2615.36270,0.00840
2614.39834,0.00845
2613.43397,0.00853
2612.46960,0.00854
2611.50524,0.00845
2610.54087,0.00840
2609.57650,0.00845
2608.61213,0.00850
2607.64777,0.00845
2606.68340,0.00835
2605.71903,0.00829
2604.75467,0.00822
2603.79030,0.00809
2602.82593,0.00796
2601.86157,0.00791
2600.89720,0.00798
2599.93283,0.00816
2598.96847,0.00820
2598.00410,0.00808
2597.03973,0.00804
2596.07537,0.00812
2595.11100,0.00823
2594.14663,0.00830
2593.18227,0.00826
2592.21790,0.00811
2591.25353,0.00797
2590.28917,0.00791
2589.32480,0.00788
2588.36043,0.00789
2587.39607,0.00791
2586.43170,0.00792
2585.46733,0.00793
2584.50297,0.00795
2583.53860,0.00793
2582.57423,0.00785
2581.60986,0.00788
2580.64550,0.00807
2579.68113,0.00819
2578.71676,0.00810
2577.75240,0.00794
2576.78803,0.00782
2575.82366,0.00768
2574.85930,0.00752
2573.89493,0.00749
2572.93056,0.00761
2571.96620,0.00768
2571.00183,0.00768
2570.03746,0.00770
2569.07310,0.00772
2568.10873,0.00769
2567.14436,0.00759
2566.18000,0.00755
2565.21563,0.00762
2564.25126,0.00768
2563.28690,0.00762
2562.32253,0.00752
2561.35816,0.00744
2560.39380,0.00744
2559.42943,0.00750
2558.46506,0.00749
2557.50070,0.00739
2556.53633,0.00738
2555.57196,0.00750
2554.60760,0.00758
2553.64323,0.00749
2552.67886,0.00730
2551.71449,0.00720
2550.75013,0.00712
2549.78576,0.00696
2548.82139,0.00687
2547.85703,0.00693
2546.89266,0.00717
2545.92829,0.00748
2544.96393,0.00762
2543.99956,0.00758
2543.03519,0.00753
2542.07083,0.00746
2541.10646,0.00741
2540.14209,0.00744
2539.17773,0.00756
2538.21336,0.00768
2537.24899,0.00769
2536.28463,0.00755
2535.32026,0.00745
2534.35589,0.00750
2533.39153,0.00753
2532.42716,0.00747
2531.46279,0.00740
2530.49843,0.00735
2529.53406,0.00726
2528.56969,0.00731
2527.60533,0.00758
2526.64096,0.00775
2525.67659,0.00763
2524.71223,0.00746
2523.74786,0.00739
2522.78349,0.00735
2521.81912,0.00737
2520.85476,0.00747
2519.89039,0.00754
2518.92602,0.00754
2517.96166,0.00751
2516.99729,0.00744
2516.03292,0.00728
2515.06856,0.00717
2514.10419,0.00722
2513.13982,0.00729
2512.17546,0.00723
2511.21109,0.00719
2510.24672,0.00723
2509.28236,0.00733
2508.31799,0.00742
2507.35362,0.00744
2506.38926,0.00742
2505.42489,0.00743
2504.46052,0.00747
2503.49616,0.00746
2502.53179,0.00748
2501.56742,0.00762
2500.60306,0.00776
2499.63869,0.00778
2498.67432,0.00764
2497.70996,0.00740
2496.74559,0.00725
2495.78122,0.00733
2494.81685,0.00753
2493.85249,0.00764
2492.88812,0.00763
2491.92375,0.00766
2490.95939,0.00770
2489.99502,0.00761
2489.03065,0.00749
2488.06629,0.00751
2487.10192,0.00756
2486.13755,0.00753
2485.17319,0.00749
2484.20882,0.00751
2483.24445,0.00754
2482.28009,0.00753
2481.31572,0.00749
2480.35135,0.00747
2479.38699,0.00751
2478.42262,0.00756
2477.45825,0.00746
2476.49389,0.00728
2475.52952,0.00718
2474.56515,0.00719
2473.60079,0.00723
2472.63642,0.00730
2471.67205,0.00738
2470.70769,0.00738
2469.74332,0.00741
2468.77895,0.00754
2467.81459,0.00765
2466.85022,0.00769
2465.88585,0.00769
2464.92148,0.00770
2463.95712,0.00767
2462.99275,0.00761
2462.02838,0.00760
2461.06402,0.00762
2460.09965,0.00767
2459.13528,0.00776
2458.17092,0.00778
2457.20655,0.00766
2456.24218,0.00756
2455.27782,0.00761
2454.31345,0.00769
2453.34908,0.00764
2452.38472,0.00754
2451.42035,0.00748
2450.45598,0.00749
2449.49162,0.00749
2448.52725,0.00746
2447.56288,0.00749
2446.59852,0.00766
2445.63415,0.00781
2444.66978,0.00772
2443.70542,0.00756
2442.74105,0.00756
2441.77668,0.00766
2440.81232,0.00772
2439.84795,0.00775
2438.88358,0.00781
2437.91921,0.00791
2436.95485,0.00795
2435.99048,0.00792
2435.02611,0.00782
2434.06175,0.00773
2433.09738,0.00769
2432.13301,0.00768
2431.16865,0.00772
2430.20428,0.00773
2429.23991,0.00770
2428.27555,0.00771
2427.31118,0.00781
2426.34681,0.00790
2425.38245,0.00797
2424.41808,0.00803
2423.45371,0.00810
2422.48935,0.00813
2421.52498,0.00807
2420.56061,0.00790
2419.59625,0.00778
2418.63188,0.00781
2417.66751,0.00797
2416.70315,0.00811
2415.73878,0.00814
2414.77441,0.00811
2413.81005,0.00805
2412.84568,0.00791
2411.88131,0.00781
2410.91695,0.00790
2409.95258,0.00816
2408.98821,0.00846
2408.02384,0.00860
2407.05948,0.00848
2406.09511,0.00822
2405.13074,0.00809
2404.16638,0.00817
2403.20201,0.00828
2402.23764,0.00829
2401.27328,0.00824
2400.30891,0.00812
2399.34454,0.00790
2398.38018,0.00780
2397.41581,0.00787
2396.45144,0.00801
2395.48708,0.00814
2394.52271,0.00824
2393.55834,0.00832
2392.59398,0.00841
2391.62961,0.00855
2390.66524,0.00871
2389.70088,0.00884
2388.73651,0.00893
2387.77214,0.00903
2386.80778,0.00916
2385.84341,0.00932
2384.87904,0.00950
2383.91468,0.00969
2382.95031,0.00980
2381.98594,0.00981
2381.02158,0.00972
2380.05721,0.00949
2379.09284,0.00928
2378.12847,0.00933
2377.16411,0.00952
2376.19974,0.00957
2375.23537,0.00944
2374.27101,0.00942
2373.30664,0.00933
2372.34227,0.00925
2371.37791,0.00946
2370.41354,0.00968
2369.44917,0.00972
2368.48481,0.00983
2367.52044,0.01020
2366.55607,0.01071
2365.59171,0.01064
2364.62734,0.00998
2363.66297,0.00951
2362.69861,0.00965
2361.73424,0.01037
2360.76987,0.01118
2359.80551,0.01148
2358.84114,0.01128
2357.87677,0.01082
2356.91241,0.01054
2355.94804,0.01049
2354.98367,0.01061
2354.01931,0.01105
2353.05494,0.01121
2352.09057,0.01122
2351.12620,0.01205
2350.16184,0.01357
2349.19747,0.01464
2348.23310,0.01384
2347.26874,0.01191
2346.30437,0.01049
2345.34000,0.01027
2344.37564,0.01088
2343.41127,0.01167
2342.44690,0.01172
2341.48254,0.01168
2340.51817,0.01183
2339.55380,0.01159
2338.58944,0.01147
2337.62507,0.01137
2336.66070,0.01142
2335.69634,0.01119
2334.73197,0.01134
2333.76760,0.01155
2332.80324,0.01131
2331.83887,0.01092
2330.87450,0.01067
2329.91014,0.01113
2328.94577,0.01118
2327.98140,0.01142
2327.01704,0.01171
2326.05267,0.01230
2325.08830,0.01203
2324.12394,0.01192
2323.15957,0.01154
2322.19520,0.01181
2321.23083,0.01117
2320.26647,0.01096
2319.30210,0.01060
2318.33773,0.01095
2317.37337,0.01076
2316.40900,0.01106
2315.44463,0.01108
2314.48027,0.01141
2313.51590,0.01130
2312.55153,0.01150
2311.58717,0.01129
2310.62280,0.01126
2309.65843,0.01136
2308.69407,0.01116
2307.72970,0.01118
2306.76533,0.01081
2305.80097,0.01111
2304.83660,0.01117
2303.87223,0.01158
2302.90787,0.01141
2301.94350,0.01127
2300.97913,0.01116
2300.01477,0.01122
2299.05040,0.01137
2298.08603,0.01119
2297.12167,0.01122
2296.15730,0.01097
2295.19293,0.01098
2294.22857,0.01100
2293.26420,0.01116
2292.29983,0.01138
2291.33546,0.01135
2290.37110,0.01126
2289.40673,0.01106
2288.44236,0.01109
2287.47800,0.01111
2286.51363,0.01109
2285.54926,0.01114
2284.58490,0.01114
2283.62053,0.01109
2282.65616,0.01099
2281.69180,0.01102
2280.72743,0.01107
2279.76306,0.01102
2278.79870,0.01098
2277.83433,0.01105
2276.86996,0.01115
2275.90560,0.01126
2274.94123,0.01132
2273.97686,0.01124
2273.01250,0.01107
2272.04813,0.01086
2271.08376,0.01088
2270.11940,0.01106
2269.15503,0.01120
2268.19066,0.01111
2267.22630,0.01106
2266.26193,0.01112
2265.29756,0.01125
2264.33319,0.01149
2263.36883,0.01171
2262.40446,0.01185
2261.44009,0.01161
2260.47573,0.01143
2259.51136,0.01151
2258.54699,0.01181
2257.58263,0.01173
2256.61826,0.01155
2255.65389,0.01133
2254.68953,0.01151
2253.72516,0.01170
2252.76079,0.01188
2251.79643,0.01183
2250.83206,0.01190
2249.86769,0.01185
2248.90333,0.01176
2247.93896,0.01149
2246.97459,0.01130
2246.01023,0.01121
2245.04586,0.01122
2244.08149,0.01138
2243.11713,0.01162
2242.15276,0.01175
2241.18839,0.01163
2240.22403,0.01145
2239.25966,0.01148
2238.29529,0.01161
2237.33093,0.01174
2236.36656,0.01198
2235.40219,0.01216
2234.43782,0.01208
2233.47346,0.01199
2232.50909,0.01204
2231.54472,0.01208
2230.58036,0.01204
2229.61599,0.01207
2228.65162,0.01218
2227.68726,0.01215
2226.72289,0.01191
2225.75852,0.01174
2224.79416,0.01176
2223.82979,0.01193
2222.86542,0.01216
2221.90106,0.01235
2220.93669,0.01244
2219.97232,0.01250
2219.00796,0.01251
2218.04359,0.01242
2217.07922,0.01238
2216.11486,0.01255
2215.15049,0.01279
2214.18612,0.01286
2213.22176,0.01267
2212.25739,0.01252
2211.29302,0.01259
2210.32866,0.01272
2209.36429,0.01278
2208.39992,0.01277
2207.43556,0.01278
2206.47119,0.01297
2205.50682,0.01314
2204.54245,0.01303
2203.57809,0.01282
2202.61372,0.01272
2201.64935,0.01290
2200.68499,0.01329
2199.72062,0.01343
2198.75625,0.01317
2197.79189,0.01294
2196.82752,0.01291
2195.86315,0.01285
2194.89879,0.01277
2193.93442,0.01288
2192.97005,0.01299
2192.00569,0.01288
2191.04132,0.01286
2190.07695,0.01320
2189.11259,0.01356
2188.14822,0.01358
2187.18385,0.01335
2186.21949,0.01318
2185.25512,0.01318
2184.29075,0.01339
2183.32639,0.01362
2182.36202,0.01375
2181.39765,0.01385
2180.43329,0.01390
2179.46892,0.01368
2178.50455,0.01342
2177.54018,0.01359
2176.57582,0.01397
2175.61145,0.01406
2174.64708,0.01386
2173.68272,0.01360
2172.71835,0.01343
2171.75398,0.01353
2170.78962,0.01385
2169.82525,0.01400
2168.86088,0.01392
2167.89652,0.01389
2166.93215,0.01398
2165.96778,0.01423
2165.00342,0.01455
2164.03905,0.01460
2163.07468,0.01439
2162.11032,0.01425
2161.14595,0.01419
2160.18158,0.01400
2159.21722,0.01379
2158.25285,0.01380
2157.28848,0.01400
2156.32412,0.01415
2155.35975,0.01409
2154.39538,0.01402
2153.43102,0.01409
2152.46665,0.01407
2151.50228,0.01387
2150.53792,0.01374
2149.57355,0.01383
2148.60918,0.01405
2147.64481,0.01415
2146.68045,0.01409
2145.71608,0.01408
2144.75171,0.01404
2143.78735,0.01383
2142.82298,0.01366
2141.85861,0.01363
2140.89425,0.01359
2139.92988,0.01352
2138.96551,0.01361
2138.00115,0.01388
2137.03678,0.01416
2136.07241,0.01430
2135.10805,0.01426
2134.14368,0.01418
2133.17931,0.01413
2132.21495,0.01398
2131.25058,0.01377
2130.28621,0.01362
2129.32185,0.01364
2128.35748,0.01382
2127.39311,0.01406
2126.42875,0.01431
2125.46438,0.01452
2124.50001,0.01460
2123.53565,0.01448
2122.57128,0.01422
2121.60691,0.01415
2120.64254,0.01422
2119.67818,0.01410
2118.71381,0.01396
2117.74944,0.01402
2116.78508,0.01413
2115.82071,0.01423
2114.85634,0.01435
2113.89198,0.01431
2112.92761,0.01411
2111.96324,0.01404
2110.99888,0.01412
2110.03451,0.01416
2109.07014,0.01409
2108.10578,0.01400
2107.14141,0.01399
2106.17704,0.01402
2105.21268,0.01401
2104.24831,0.01394
2103.28394,0.01391
2102.31958,0.01394
2101.35521,0.01394
2100.39084,0.01398
2099.42648,0.01407
2098.46211,0.01412
2097.49774,0.01417
2096.53338,0.01424
2095.56901,0.01422
2094.60464,0.01409
2093.64028,0.01398
2092.67591,0.01399
2091.71154,0.01409
2090.74717,0.01422
2089.78281,0.01429
2088.81844,0.01428
2087.85407,0.01424
2086.88971,0.01418
2085.92534,0.01405
2084.96097,0.01391
2083.99661,0.01378
2083.03224,0.01373
2082.06787,0.01379
2081.10351,0.01392
2080.13914,0.01398
2079.17477,0.01395
2078.21041,0.01386
2077.24604,0.01374
2076.28167,0.01372
2075.31731,0.01383
2074.35294,0.01395
2073.38857,0.01398
2072.42421,0.01391
2071.45984,0.01378
2070.49547,0.01369
2069.53111,0.01374
2068.56674,0.01381
2067.60237,0.01377
2066.63801,0.01365
2065.67364,0.01355
2064.70927,0.01346
2063.74491,0.01342
2062.78054,0.01350
2061.81617,0.01358
2060.85180,0.01355
2059.88744,0.01346
2058.92307,0.01344
2057.95870,0.01349
2056.99434,0.01348
2056.02997,0.01340
2055.06560,0.01332
2054.10124,0.01333
2053.13687,0.01341
2052.17250,0.01346
2051.20814,0.01351
2050.24377,0.01349
2049.27940,0.01333
2048.31504,0.01324
2047.35067,0.01326
2046.38630,0.01318
2045.42194,0.01308
2044.45757,0.01310
2043.49320,0.01308
2042.52884,0.01291
2041.56447,0.01272
2040.60010,0.01270
2039.63574,0.01286
2038.67137,0.01304
2037.70700,0.01311
2036.74264,0.01325
2035.77827,0.01348
2034.81390,0.01343
2033.84953,0.01296
2032.88517,0.01250
2031.92080,0.01235
2030.95643,0.01250
2029.99207,0.01269
2029.02770,0.01285
2028.06333,0.01285
2027.09897,0.01252
2026.13460,0.01214
2025.17023,0.01216
2024.20587,0.01243
2023.24150,0.01258
2022.27713,0.01254
2021.31277,0.01234
2020.34840,0.01210
2019.38403,0.01202
2018.41967,0.01211
2017.45530,0.01224
2016.49093,0.01237
2015.52657,0.01246
2014.56220,0.01239
2013.59783,0.01227
2012.63347,0.01226
2011.66910,0.01232
2010.70473,0.01234
2009.74037,0.01225
2008.77600,0.01202
2007.81163,0.01183
2006.84727,0.01183
2005.88290,0.01197
2004.91853,0.01206
2003.95416,0.01192
2002.98980,0.01169
2002.02543,0.01163
2001.06106,0.01162
2000.09670,0.01148
1999.13233,0.01128
1998.16796,0.01112
1997.20360,0.01113
1996.23923,0.01130
1995.27486,0.01139
1994.31050,0.01137
1993.34613,0.01129
1992.38176,0.01118
1991.41740,0.01110
1990.45303,0.01112
1989.48866,0.01117
1988.52430,0.01112
1987.55993,0.01096
1986.59556,0.01083
1985.63120,0.01080
1984.66683,0.01082
1983.70246,0.01092
1982.73810,0.01106
1981.77373,0.01102
1980.80936,0.01080
1979.84500,0.01057
1978.88063,0.01028
1977.91626,0.00999
1976.95190,0.00993
1975.98753,0.01011
1975.02316,0.01032
1974.05879,0.01048
1973.09443,0.01057
1972.13006,0.01059
1971.16569,0.01052
1970.20133,0.01034
1969.23696,0.01017
1968.27259,0.01020
1967.30823,0.01041
1966.34386,0.01049
1965.37949,0.01034
1964.41513,0.01033
1963.45076,0.01051
1962.48639,0.01059
1961.52203,0.01047
1960.55766,0.01025
1959.59329,0.00996
1958.62893,0.00981
1957.66456,0.00991
1956.70019,0.00998
1955.73583,0.00983
1954.77146,0.00962
1953.80709,0.00953
1952.84273,0.00960
1951.87836,0.00985
1950.91399,0.01014
1949.94963,0.01028
1948.98526,0.01025
1948.02089,0.01014
1947.05652,0.00998
1946.09216,0.00985
1945.12779,0.00977
1944.16342,0.00962
1943.19906,0.00942
1942.23469,0.00937
1941.27032,0.00951
1940.30596,0.00968
1939.34159,0.00980
1938.37722,0.00981
1937.41286,0.00976
1936.44849,0.00973
1935.48412,0.00975
1934.51976,0.00978
1933.55539,0.00975
1932.59102,0.00967
1931.62666,0.00964
1930.66229,0.00972
1929.69792,0.00978
1928.73356,0.00972
1927.76919,0.00959
1926.80482,0.00954
1925.84046,0.00956
1924.87609,0.00956
1923.91172,0.00953
1922.94736,0.00954
1921.98299,0.00959
1921.01862,0.00960
1920.05426,0.00952
1919.08989,0.00939
1918.12552,0.00933
1917.16115,0.00937
1916.19679,0.00945
1915.23242,0.00950
1914.26805,0.00947
1913.30369,0.00935
1912.33932,0.00926
1911.37495,0.00923
1910.41059,0.00923
1909.44622,0.00923
1908.48185,0.00919
1907.51749,0.00909
1906.55312,0.00902
1905.58875,0.00902
1904.62439,0.00913
1903.66002,0.00922
1902.69565,0.00921
1901.73129,0.00921
1900.76692,0.00933
1899.80255,0.00947
1898.83819,0.00944
1897.87382,0.00927
1896.90945,0.00915
1895.94509,0.00915
1894.98072,0.00920
1894.01635,0.00919
1893.05199,0.00913
1892.08762,0.00909
1891.12325,0.00906
1890.15889,0.00905
1889.19452,0.00911
1888.23015,0.00924
1887.26578,0.00934
1886.30142,0.00935
1885.33705,0.00929
1884.37268,0.00926
1883.40832,0.00931
1882.44395,0.00941
1881.47958,0.00947
1880.51522,0.00943
1879.55085,0.00931
1878.58648,0.00922
1877.62212,0.00924
1876.65775,0.00932
1875.69338,0.00935
1874.72902,0.00931
1873.76465,0.00932
1872.80028,0.00938
1871.83592,0.00938
1870.87155,0.00929
1869.90718,0.00920
1868.94282,0.00919
1867.97845,0.00924
1867.01408,0.00924
1866.04972,0.00922
1865.08535,0.00928
1864.12098,0.00940
1863.15662,0.00949
1862.19225,0.00954
1861.22788,0.00954
1860.26351,0.00950
1859.29915,0.00946
1858.33478,0.00945
1857.37041,0.00947
1856.40605,0.00951
1855.44168,0.00954
1854.47731,0.00956
1853.51295,0.00959
1852.54858,0.00965
1851.58421,0.00971
1850.61985,0.00969
1849.65548,0.00963
1848.69111,0.00961
1847.72675,0.00965
1846.76238,0.00971
1845.79801,0.00972
1844.83365,0.00974
1843.86928,0.00983
1842.90491,0.00994
1841.94055,0.00999
1840.97618,0.01002
1840.01181,0.01008
1839.04745,0.01017
1838.08308,0.01027
1837.11871,0.01033
1836.15435,0.01036
1835.18998,0.01036
1834.22561,0.01042
1833.26125,0.01053
1832.29688,0.01062
1831.33251,0.01059
1830.36814,0.01054
1829.40378,0.01058
1828.43941,0.01069
1827.47504,0.01077
1826.51068,0.01076
1825.54631,0.01075
1824.58194,0.01079
1823.61758,0.01088
1822.65321,0.01100
1821.68884,0.01114
1820.72448,0.01125
1819.76011,0.01133
1818.79574,0.01137
1817.83138,0.01142
1816.86701,0.01149
1815.90264,0.01160
1814.93828,0.01171
1813.97391,0.01179
1813.00954,0.01187
1812.04518,0.01198
1811.08081,0.01211
1810.11644,0.01222
1809.15208,0.01232
1808.18771,0.01242
1807.22334,0.01255
1806.25898,0.01269
1805.29461,0.01281
1804.33024,0.01289
1803.36588,0.01294
1802.40151,0.01302
1801.43714,0.01315
1800.47277,0.01332
1799.50841,0.01349
1798.54404,0.01365
1797.57967,0.01379
1796.61531,0.01394
1795.65094,0.01411
1794.68657,0.01427
1793.72221,0.01441
1792.75784,0.01454
1791.79347,0.01472
1790.82911,0.01496
1789.86474,0.01524
1788.90037,0.01551
1787.93601,0.01576
1786.97164,0.01598
1786.00727,0.01619
1785.04291,0.01644
1784.07854,0.01672
1783.11417,0.01702
1782.14981,0.01731
1781.18544,0.01761
1780.22107,0.01800
1779.25671,0.01846
1778.29234,0.01896
1777.32797,0.01945
1776.36361,0.01996
1775.39924,0.02053
1774.43487,0.02118
1773.47050,0.02193
1772.50614,0.02287
1771.54177,0.02399
1770.57740,0.02521
1769.61304,0.02651
1768.64867,0.02804
1767.68430,0.02990
1766.71994,0.03208
1765.75557,0.03456
1764.79120,0.03744
1763.82684,0.04093
1762.86247,0.04534
1761.89810,0.05094
1760.93374,0.05752
1759.96937,0.06478
1759.00500,0.07297
1758.04064,0.08266
1757.07627,0.09418
1756.11190,0.10710
1755.14754,0.12058
1754.18317,0.13434
1753.21880,0.14871
1752.25444,0.16423
1751.29007,0.18090
1750.32570,0.19747
1749.36134,0.21274
1748.39697,0.22659
1747.43260,0.23899
1746.46824,0.24960
1745.50387,0.25817
1744.53950,0.26445
1743.57513,0.26808
1742.61077,0.26864
1741.64640,0.26550
1740.68203,0.25782
1739.71767,0.24550
1738.75330,0.23041
1737.78893,0.21480
1736.82457,0.19944
1735.86020,0.18367
1734.89583,0.16641
1733.93147,0.14848
1732.96710,0.13334
1732.00273,0.12298
1731.03837,0.11630
1730.07400,0.11148
1729.10963,0.10741
1728.14527,0.10335
1727.18090,0.09863
1726.21653,0.09287
1725.25217,0.08628
1724.28780,0.07944
1723.32343,0.07301
1722.35907,0.06755
1721.39470,0.06326
1720.43033,0.05994
1719.46597,0.05717
1718.50160,0.05463
1717.53723,0.05234
1716.57286,0.05055
1715.60850,0.04927
1714.64413,0.04830
1713.67976,0.04753
1712.71540,0.04692
1711.75103,0.04642
1710.78666,0.04600
1709.82230,0.04570
1708.85793,0.04552
1707.89356,0.04544
1706.92920,0.04542
1705.96483,0.04546
1705.00046,0.04557
1704.03610,0.04575
1703.07173,0.04595
1702.10736,0.04610
1701.14300,0.04617
1700.17863,0.04621
1699.21426,0.04630
1698.24990,0.04643
1697.28553,0.04655
1696.32116,0.04667
1695.35680,0.04688
1694.39243,0.04721
1693.42806,0.04760
1692.46370,0.04800
1691.49933,0.04841
1690.53496,0.04882
1689.57060,0.04924
1688.60623,0.04969
1687.64186,0.05018
1686.67749,0.05066
1685.71313,0.05111
1684.74876,0.05158
1683.78439,0.05215
1682.82003,0.05281
1681.85566,0.05349
1680.89129,0.05415
1679.92693,0.05482
1678.96256,0.05548
1677.99819,0.05612
1677.03383,0.05671
1676.06946,0.05732
1675.10509,0.05801
1674.14073,0.05878
1673.17636,0.05953
1672.21199,0.06026
1671.24763,0.06098
1670.28326,0.06172
1669.31889,0.06250
1668.35453,0.06331
1667.39016,0.06411
1666.42579,0.06487
1665.46143,0.06563
1664.49706,0.06639
1663.53269,0.06721
1662.56833,0.06807
1661.60396,0.06895
1660.63959,0.06980
1659.67523,0.07061
1658.71086,0.07141
1657.74649,0.07218
1656.78212,0.07291
1655.81776,0.07357
1654.85339,0.07415
1653.88902,0.07469
1652.92466,0.07523
1651.96029,0.07577
1650.99592,0.07629
1650.03156,0.07672
1649.06719,0.07704
1648.10282,0.07723
1647.13846,0.07735
1646.17409,0.07745
1645.20972,0.07758
1644.24536,0.07773
1643.28099,0.07783
1642.31662,0.07781
1641.35226,0.07768
1640.38789,0.07750
1639.42352,0.07731
1638.45916,0.07712
1637.49479,0.07686
1636.53042,0.07645
1635.56606,0.07590
1634.60169,0.07535
1633.63732,0.07491
1632.67296,0.07454
1631.70859,0.07411
1630.74422,0.07358
1629.77985,0.07293
1628.81549,0.07217
1627.85112,0.07133
1626.88675,0.07048
1625.92239,0.06966
1624.95802,0.06880
1623.99365,0.06781
1623.02929,0.06673
1622.06492,0.06571
1621.10055,0.06478
1620.13619,0.06389
1619.17182,0.06297
1618.20745,0.06195
1617.24309,0.06076
1616.27872,0.05949
1615.31435,0.05836
1614.34999,0.05740
1613.38562,0.05648
1612.42125,0.05553
1611.45689,0.05455
1610.49252,0.05355
1609.52815,0.05254
1608.56379,0.05154
1607.59942,0.05055
1606.63505,0.04959
1605.67069,0.04867
1604.70632,0.04778
1603.74195,0.04693
1602.77759,0.04611
1601.81322,0.04533
1600.84885,0.04459
1599.88448,0.04385
1598.92012,0.04312
1597.95575,0.04238
1596.99138,0.04165
1596.02702,0.04094
1595.06265,0.04026
1594.09828,0.03964
1593.13392,0.03906
1592.16955,0.03852
1591.20518,0.03799
1590.24082,0.03747
1589.27645,0.03697
1588.31208,0.03649
1587.34772,0.03601
1586.38335,0.03553
1585.41898,0.03506
1584.45462,0.03462
1583.49025,0.03421
1582.52588,0.03382
1581.56152,0.03344
1580.59715,0.03307
1579.63278,0.03271
1578.66842,0.03233
1577.70405,0.03192
1576.73968,0.03148
1575.77532,0.03108
1574.81095,0.03080
1573.84658,0.03061
1572.88222,0.03042
1571.91785,0.03017
1570.95348,0.02985
1569.98911,0.02950
1569.02475,0.02920
1568.06038,0.02899
1567.09601,0.02885
1566.13165,0.02870
1565.16728,0.02853
1564.20291,0.02835
1563.23855,0.02817
1562.27418,0.02796
1561.30981,0.02765
1560.34545,0.02723
1559.38108,0.02683
1558.41671,0.02657
1557.45235,0.02649
1556.48798,0.02648
1555.52361,0.02645
1554.55925,0.02634
1553.59488,0.02622
1552.63051,0.02610
1551.66615,0.02597
1550.70178,0.02581
1549.73741,0.02568
