wavelength,value
2773.51885,0.01081
2772.55449,0.01069
2771.59012,0.01050
2770.62575,0.01032
2769.66139,0.01025
2768.69702,0.01023
2767.73265,0.01012
2766.76829,0.00991
2765.80392,0.00968
2764.83955,0.00952
2763.87519,0.00949
2762.91082,0.00948
2761.94645,0.00941
2760.98209,0.00939
2760.01772,0.00946
2759.05335,0.00952
2758.08899,0.00947
2757.12462,0.00931
2756.16025,0.00912
2755.19588,0.00899
2754.23152,0.00892
2753.26715,0.00884
2752.30278,0.00876
2751.33842,0.00872
2750.37405,0.00872
2749.40968,0.00874
2748.44532,0.00876
2747.48095,0.00884
2746.51658,0.00891
2745.55222,0.00893
2744.58785,0.00893
2743.62348,0.00893
2742.65912,0.00892
2741.69475,0.00884
2740.73038,0.00872
2739.76602,0.00862
2738.80165,0.00860
2737.83728,0.00858
2736.87292,0.00854
2735.90855,0.00858
2734.94418,0.00874
2733.97982,0.00894
2733.01545,0.00912
2732.05108,0.00927
2731.08672,0.00931
2730.12235,0.00919
2729.15798,0.00901
2728.19362,0.00886
2727.22925,0.00873
2726.26488,0.00873
2725.30051,0.00878
2724.33615,0.00871
2723.37178,0.00856
2722.40741,0.00848
2721.44305,0.00841
2720.47868,0.00827
2719.51431,0.00813
2718.54995,0.00804
2717.58558,0.00803
2716.62121,0.00804
2715.65685,0.00798
2714.69248,0.00790
2713.72811,0.00790
2712.76375,0.00792
2711.79938,0.00788
2710.83501,0.00780
2709.87065,0.00769
2708.90628,0.00756
2707.94191,0.00749
2706.97755,0.00745
2706.01318,0.00736
2705.04881,0.00734
2704.08445,0.00744
2703.12008,0.00751
2702.15571,0.00755
2701.19135,0.00762
2700.22698,0.00761
2699.26261,0.00748
2698.29825,0.00742
2697.33388,0.00748
2696.36951,0.00754
2695.40514,0.00756
2694.44078,0.00755
2693.47641,0.00757
2692.51204,0.00767
2691.54768,0.00780
2690.58331,0.00786
2689.61894,0.00786
2688.65458,0.00792
2687.69021,0.00803
2686.72584,0.00806
2685.76148,0.00804
2684.79711,0.00806
2683.83274,0.00808
2682.86838,0.00803
2681.90401,0.00798
2680.93964,0.00806
2679.97528,0.00822
2679.01091,0.00831
2678.04654,0.00822
2677.08218,0.00812
2676.11781,0.00811
2675.15344,0.00811
2674.18908,0.00806
2673.22471,0.00802
2672.26034,0.00798
2671.29598,0.00793
2670.33161,0.00792
2669.36724,0.00790
2668.40287,0.00786
2667.43851,0.00781
2666.47414,0.00776
2665.50977,0.00771
2664.54541,0.00768
2663.58104,0.00766
2662.61667,0.00766
2661.65231,0.00765
2660.68794,0.00754
2659.72357,0.00741
2658.75921,0.00732
2657.79484,0.00729
2656.83047,0.00726
2655.86611,0.00712
2654.90174,0.00691
2653.93737,0.00684
2652.97301,0.00689
2652.00864,0.00689
2651.04427,0.00682
2650.07991,0.00675
2649.11554,0.00670
2648.15117,0.00661
2647.18681,0.00648
2646.22244,0.00640
2645.25807,0.00639
2644.29371,0.00637
2643.32934,0.00633
2642.36497,0.00631
2641.40061,0.00633
2640.43624,0.00637
2639.47187,0.00640
2638.50750,0.00636
2637.54314,0.00626
2636.57877,0.00618
2635.61440,0.00617
2634.65004,0.00620
2633.68567,0.00622
2632.72130,0.00625
2631.75694,0.00626
2630.79257,0.00623
2629.82820,0.00616
2628.86384,0.00607
2627.89947,0.00598
2626.93510,0.00587
2625.97074,0.00575
2625.00637,0.00568
2624.04200,0.00562
2623.07764,0.00551
2622.11327,0.00539
2621.14890,0.00539
2620.18454,0.00544
2619.22017,0.00542
2618.25580,0.00534
2617.29144,0.00526
2616.32707,0.00517
2615.36270,0.00506
2614.39834,0.00492
2613.43397,0.00476
2612.46960,0.00474
2611.50524,0.00485
2610.54087,0.00491
2609.57650,0.00490
2608.61213,0.00497
2607.64777,0.00503
2606.68340,0.00497
2605.71903,0.00484
2604.75467,0.00473
2603.79030,0.00464
2602.82593,0.00461
2601.86157,0.00463
2600.89720,0.00464
2599.93283,0.00463
2598.96847,0.00461
2598.00410,0.00454
2597.03973,0.00444
2596.07537,0.00440
2595.11100,0.00440
2594.14663,0.00436
2593.18227,0.00434
2592.21790,0.00439
2591.25353,0.00436
2590.28917,0.00425
2589.32480,0.00421
2588.36043,0.00428
2587.39607,0.00432
2586.43170,0.00434
2585.46733,0.00432
2584.50297,0.00414
2583.53860,0.00397
2582.57423,0.00396
2581.60986,0.00401
2580.64550,0.00397
2579.68113,0.00393
2578.71676,0.00395
2577.75240,0.00396
2576.78803,0.00388
2575.82366,0.00383
2574.85930,0.00398
2573.89493,0.00416
2572.93056,0.00412
2571.96620,0.00402
2571.00183,0.00402
2570.03746,0.00404
2569.07310,0.00398
2568.10873,0.00381
2567.14436,0.00364
2566.18000,0.00359
2565.21563,0.00358
2564.25126,0.00352
2563.28690,0.00343
2562.32253,0.00339
2561.35816,0.00338
2560.39380,0.00341
2559.42943,0.00349
2558.46506,0.00348
2557.50070,0.00333
2556.53633,0.00322
2555.57196,0.00322
2554.60760,0.00321
2553.64323,0.00322
2552.67886,0.00336
2551.71449,0.00359
2550.75013,0.00376
2549.78576,0.00371
2548.82139,0.00347
2547.85703,0.00329
2546.89266,0.00334
2545.92829,0.00351
2544.96393,0.00353
2543.99956,0.00333
2543.03519,0.00319
2542.07083,0.00333
2541.10646,0.00357
2540.14209,0.00363
2539.17773,0.00350
2538.21336,0.00334
2537.24899,0.00320
2536.28463,0.00317
2535.32026,0.00330
2534.35589,0.00341
2533.39153,0.00341
2532.42716,0.00336
2531.46279,0.00331
2530.49843,0.00328
2529.53406,0.00335
2528.56969,0.00350
2527.60533,0.00364
2526.64096,0.00365
2525.67659,0.00352
2524.71223,0.00340
2523.74786,0.00338
2522.78349,0.00334
2521.81912,0.00319
2520.85476,0.00300
2519.89039,0.00297
2518.92602,0.00307
2517.96166,0.00306
2516.99729,0.00295
2516.03292,0.00303
2515.06856,0.00328
2514.10419,0.00337
2513.13982,0.00321
2512.17546,0.00294
2511.21109,0.00274
2510.24672,0.00268
2509.28236,0.00269
2508.31799,0.00282
2507.35362,0.00303
2506.38926,0.00312
2505.42489,0.00301
2504.46052,0.00293
2503.49616,0.00296
2502.53179,0.00299
2501.56742,0.00298
2500.60306,0.00298
2499.63869,0.00304
2498.67432,0.00310
2497.70996,0.00303
2496.74559,0.00284
2495.78122,0.00267
2494.81685,0.00264
2493.85249,0.00274
2492.88812,0.00285
2491.92375,0.00291
2490.95939,0.00294
2489.99502,0.00291
2489.03065,0.00280
2488.06629,0.00274
2487.10192,0.00270
2486.13755,0.00258
2485.17319,0.00250
2484.20882,0.00260
2483.24445,0.00281
2482.28009,0.00296
2481.31572,0.00303
2480.35135,0.00297
2479.38699,0.00278
2478.42262,0.00255
2477.45825,0.00242
2476.49389,0.00244
2475.52952,0.00255
2474.56515,0.00273
2473.60079,0.00289
2472.63642,0.00297
2471.67205,0.00298
2470.70769,0.00294
2469.74332,0.00285
2468.77895,0.00279
2467.81459,0.00282
2466.85022,0.00286
2465.88585,0.00284
2464.92148,0.00286
2463.95712,0.00293
2462.99275,0.00293
2462.02838,0.00285
2461.06402,0.00272
2460.09965,0.00262
2459.13528,0.00261
2458.17092,0.00267
2457.20655,0.00269
2456.24218,0.00259
2455.27782,0.00244
2454.31345,0.00240
2453.34908,0.00251
2452.38472,0.00262
2451.42035,0.00259
2450.45598,0.00252
2449.49162,0.00253
2448.52725,0.00262
2447.56288,0.00261
2446.59852,0.00253
2445.63415,0.00252
2444.66978,0.00264
2443.70542,0.00278
2442.74105,0.00291
2441.77668,0.00294
2440.81232,0.00283
2439.84795,0.00276
2438.88358,0.00279
2437.91921,0.00278
2436.95485,0.00272
2435.99048,0.00266
2435.02611,0.00259
2434.06175,0.00256
2433.09738,0.00264
2432.13301,0.00276
2431.16865,0.00287
2430.20428,0.00294
2429.23991,0.00294
2428.27555,0.00288
2427.31118,0.00285
2426.34681,0.00287
2425.38245,0.00285
2424.41808,0.00273
2423.45371,0.00268
2422.48935,0.00283
2421.52498,0.00299
2420.56061,0.00296
2419.59625,0.00281
2418.63188,0.00273
2417.66751,0.00274
2416.70315,0.00276
2415.73878,0.00278
2414.77441,0.00281
2413.81005,0.00273
2412.84568,0.00261
2411.88131,0.00266
2410.91695,0.00280
2409.95258,0.00287
2408.98821,0.00289
2408.02384,0.00292
2407.05948,0.00296
2406.09511,0.00293
2405.13074,0.00276
2404.16638,0.00263
2403.20201,0.00269
2402.23764,0.00291
2401.27328,0.00308
2400.30891,0.00310
2399.34454,0.00282
2398.38018,0.00257
2397.41581,0.00250
2396.45144,0.00257
2395.48708,0.00273
2394.52271,0.00289
2393.55834,0.00299
2392.59398,0.00300
2391.62961,0.00298
2390.66524,0.00299
2389.70088,0.00303
2388.73651,0.00311
2387.77214,0.00325
2386.80778,0.00343
2385.84341,0.00362
2384.87904,0.00377
2383.91468,0.00386
2382.95031,0.00385
2381.98594,0.00379
2381.02158,0.00379
2380.05721,0.00377
2379.09284,0.00371
2378.12847,0.00370
2377.16411,0.00371
2376.19974,0.00365
2375.23537,0.00355
2374.27101,0.00367
2373.30664,0.00367
2372.34227,0.00364
2371.37791,0.00396
2370.41354,0.00432
2369.44917,0.00438
2368.48481,0.00420
2367.52044,0.00398
2366.55607,0.00407
2365.59171,0.00413
2364.62734,0.00394
2363.66297,0.00363
2362.69861,0.00350
2361.73424,0.00395
2360.76987,0.00457
2359.80551,0.00451
2358.84114,0.00403
2357.87677,0.00364
2356.91241,0.00353
2355.94804,0.00351
2354.98367,0.00357
2354.01931,0.00390
2353.05494,0.00401
2352.09057,0.00422
2351.12620,0.00527
2350.16184,0.00696
2349.19747,0.00810
2348.23310,0.00721
2347.26874,0.00516
2346.30437,0.00372
2345.34000,0.00362
2344.37564,0.00420
2343.41127,0.00489
2342.44690,0.00466
2341.48254,0.00442
2340.51817,0.00470
2339.55380,0.00491
2338.58944,0.00549
2337.62507,0.00571
2336.66070,0.00579
2335.69634,0.00537
2334.73197,0.00543
2333.76760,0.00558
2332.80324,0.00521
2331.83887,0.00464
2330.87450,0.00415
2329.91014,0.00465
2328.94577,0.00481
2327.98140,0.00528
2327.01704,0.00555
2326.05267,0.00602
2325.08830,0.00538
2324.12394,0.00504
2323.15957,0.00442
2322.19520,0.00474
2321.23083,0.00416
2320.26647,0.00416
2319.30210,0.00379
2318.33773,0.00422
2317.37337,0.00401
2316.40900,0.00433
2315.44463,0.00421
2314.48027,0.00445
2313.51590,0.00413
2312.55153,0.00413
2311.58717,0.00369
2310.62280,0.00362
2309.65843,0.00393
2308.69407,0.00408
2307.72970,0.00437
2306.76533,0.00397
2305.80097,0.00417
2304.83660,0.00396
2303.87223,0.00426
2302.90787,0.00407
2301.94350,0.00402
2300.97913,0.00390
2300.01477,0.00395
2299.05040,0.00415
2298.08603,0.00400
2297.12167,0.00410
2296.15730,0.00392
2295.19293,0.00409
2294.22857,0.00415
2293.26420,0.00413
2292.29983,0.00409
2291.33546,0.00398
2290.37110,0.00401
2289.40673,0.00387
2288.44236,0.00387
2287.47800,0.00381
2286.51363,0.00373
2285.54926,0.00379
2284.58490,0.00387
2283.62053,0.00392
2282.65616,0.00383
2281.69180,0.00373
2280.72743,0.00361
2279.76306,0.00357
2278.79870,0.00370
2277.83433,0.00382
2276.86996,0.00369
2275.90560,0.00345
2274.94123,0.00323
2273.97686,0.00317
2273.01250,0.00336
2272.04813,0.00342
2271.08376,0.00339
2270.11940,0.00331
2269.15503,0.00335
2268.19066,0.00330
2267.22630,0.00330
2266.26193,0.00338
2265.29756,0.00344
2264.33319,0.00338
2263.36883,0.00321
2262.40446,0.00331
2261.44009,0.00334
2260.47573,0.00340
2259.51136,0.00330
2258.54699,0.00331
2257.58263,0.00319
2256.61826,0.00333
2255.65389,0.00336
2254.68953,0.00361
2253.72516,0.00369
2252.76079,0.00377
2251.79643,0.00356
2250.83206,0.00346
2249.86769,0.00336
2248.90333,0.00359
2247.93896,0.00375
2246.97459,0.00365
2246.01023,0.00339
2245.04586,0.00320
2244.08149,0.00315
2243.11713,0.00328
2242.15276,0.00339
2241.18839,0.00328
2240.22403,0.00314
2239.25966,0.00308
2238.29529,0.00307
2237.33093,0.00319
2236.36656,0.00335
2235.40219,0.00332
2234.43782,0.00309
2233.47346,0.00279
2232.50909,0.00268
2231.54472,0.00288
2230.58036,0.00312
2229.61599,0.00314
2228.65162,0.00304
2227.68726,0.00303
2226.72289,0.00313
2225.75852,0.00327
2224.79416,0.00327
2223.82979,0.00308
2222.86542,0.00308
2221.90106,0.00337
2220.93669,0.00353
2219.97232,0.00336
2219.00796,0.00313
2218.04359,0.00301
2217.07922,0.00298
2216.11486,0.00313
2215.15049,0.00336
2214.18612,0.00338
2213.22176,0.00322
2212.25739,0.00311
2211.29302,0.00325
2210.32866,0.00346
2209.36429,0.00347
2208.39992,0.00340
2207.43556,0.00339
2206.47119,0.00337
2205.50682,0.00338
2204.54245,0.00333
2203.57809,0.00307
2202.61372,0.00273
2201.64935,0.00262
2200.68499,0.00277
2199.72062,0.00290
2198.75625,0.00287
2197.79189,0.00295
2196.82752,0.00320
2195.86315,0.00333
2194.89879,0.00331
2193.93442,0.00325
2192.97005,0.00312
2192.00569,0.00289
2191.04132,0.00278
2190.07695,0.00293
2189.11259,0.00313
2188.14822,0.00303
2187.18385,0.00278
2186.21949,0.00273
2185.25512,0.00295
2184.29075,0.00314
2183.32639,0.00302
2182.36202,0.00282
2181.39765,0.00300
2180.43329,0.00325
2179.46892,0.00317
2178.50455,0.00302
2177.54018,0.00307
2176.57582,0.00321
2175.61145,0.00325
2174.64708,0.00318
2173.68272,0.00317
2172.71835,0.00322
2171.75398,0.00320
2170.78962,0.00302
2169.82525,0.00293
2168.86088,0.00320
2167.89652,0.00361
2166.93215,0.00380
2165.96778,0.00379
2165.00342,0.00364
2164.03905,0.00332
2163.07468,0.00294
2162.11032,0.00273
2161.14595,0.00281
2160.18158,0.00276
2159.21722,0.00254
2158.25285,0.00266
2157.28848,0.00297
2156.32412,0.00315
2155.35975,0.00321
2154.39538,0.00300
2153.43102,0.00257
2152.46665,0.00243
2151.50228,0.00259
2150.53792,0.00281
2149.57355,0.00315
2148.60918,0.00360
2147.64481,0.00401
2146.68045,0.00424
2145.71608,0.00407
2144.75171,0.00361
2143.78735,0.00339
2142.82298,0.00350
2141.85861,0.00368
2140.89425,0.00392
2139.92988,0.00406
2138.96551,0.00383
2138.00115,0.00345
2137.03678,0.00337
2136.07241,0.00359
2135.10805,0.00373
2134.14368,0.00359
2133.17931,0.00341
2132.21495,0.00353
2131.25058,0.00385
2130.28621,0.00394
2129.32185,0.00377
2128.35748,0.00369
2127.39311,0.00384
2126.42875,0.00392
2125.46438,0.00393
2124.50001,0.00400
2123.53565,0.00399
2122.57128,0.00387
2121.60691,0.00377
2120.64254,0.00374
2119.67818,0.00374
2118.71381,0.00370
2117.74944,0.00369
2116.78508,0.00365
2115.82071,0.00357
2114.85634,0.00361
2113.89198,0.00385
2112.92761,0.00411
2111.96324,0.00425
2110.99888,0.00427
2110.03451,0.00420
2109.07014,0.00410
2108.10578,0.00400
2107.14141,0.00393
2106.17704,0.00393
2105.21268,0.00401
2104.24831,0.00405
2103.28394,0.00405
2102.31958,0.00411
2101.35521,0.00419
2100.39084,0.00433
2099.42648,0.00444
2098.46211,0.00443
2097.49774,0.00428
2096.53338,0.00411
2095.56901,0.00406
2094.60464,0.00421
2093.64028,0.00444
2092.67591,0.00452
2091.71154,0.00446
2090.74717,0.00438
2089.78281,0.00431
2088.81844,0.00416
2087.85407,0.00398
2086.88971,0.00389
2085.92534,0.00389
2084.96097,0.00391
2083.99661,0.00394
2083.03224,0.00396
2082.06787,0.00397
2081.10351,0.00402
2080.13914,0.00403
2079.17477,0.00406
2078.21041,0.00424
2077.24604,0.00446
2076.28167,0.00452
2075.31731,0.00449
2074.35294,0.00441
2073.38857,0.00429
2072.42421,0.00423
2071.45984,0.00426
2070.49547,0.00436
2069.53111,0.00452
2068.56674,0.00470
2067.60237,0.00476
2066.63801,0.00464
2065.67364,0.00436
2064.70927,0.00416
2063.74491,0.00416
2062.78054,0.00428
2061.81617,0.00439
2060.85180,0.00436
2059.88744,0.00412
2058.92307,0.00389
2057.95870,0.00395
2056.99434,0.00422
2056.02997,0.00434
2055.06560,0.00428
2054.10124,0.00434
2053.13687,0.00453
2052.17250,0.00458
2051.20814,0.00439
2050.24377,0.00413
2049.27940,0.00402
2048.31504,0.00403
2047.35067,0.00400
2046.38630,0.00395
2045.42194,0.00413
2044.45757,0.00450
2043.49320,0.00466
2042.52884,0.00446
2041.56447,0.00419
2040.60010,0.00401
2039.63574,0.00376
2038.67137,0.00341
2037.70700,0.00320
2036.74264,0.00316
2035.77827,0.00322
2034.81390,0.00341
2033.84953,0.00360
2032.88517,0.00377
2031.92080,0.00398
2030.95643,0.00405
2029.99207,0.00387
2029.02770,0.00358
2028.06333,0.00337
2027.09897,0.00338
2026.13460,0.00350
2025.17023,0.00352
2024.20587,0.00348
2023.24150,0.00341
2022.27713,0.00330
2021.31277,0.00332
2020.34840,0.00362
2019.38403,0.00396
2018.41967,0.00399
2017.45530,0.00379
2016.49093,0.00365
2015.52657,0.00351
2014.56220,0.00336
2013.59783,0.00339
2012.63347,0.00364
2011.66910,0.00382
2010.70473,0.00378
2009.74037,0.00369
2008.77600,0.00364
2007.81163,0.00351
2006.84727,0.00328
2005.88290,0.00316
2004.91853,0.00320
2003.95416,0.00329
2002.98980,0.00327
2002.02543,0.00297
2001.06106,0.00260
2000.09670,0.00262
1999.13233,0.00303
1998.16796,0.00340
1997.20360,0.00344
1996.23923,0.00328
1995.27486,0.00310
1994.31050,0.00291
1993.34613,0.00278
1992.38176,0.00281
1991.41740,0.00302
1990.45303,0.00326
1989.48866,0.00340
1988.52430,0.00344
1987.55993,0.00336
1986.59556,0.00314
1985.63120,0.00298
1984.66683,0.00309
1983.70246,0.00329
1982.73810,0.00331
1981.77373,0.00323
1980.80936,0.00327
1979.84500,0.00332
1978.88063,0.00318
1977.91626,0.00277
1976.95190,0.00237
1975.98753,0.00228
1975.02316,0.00249
1974.05879,0.00285
1973.09443,0.00319
1972.13006,0.00320
1971.16569,0.00293
1970.20133,0.00283
1969.23696,0.00296
1968.27259,0.00296
1967.30823,0.00285
1966.34386,0.00282
1965.37949,0.00275
1964.41513,0.00261
1963.45076,0.00254
1962.48639,0.00260
1961.52203,0.00268
1960.55766,0.00265
1959.59329,0.00254
1958.62893,0.00258
1957.66456,0.00287
1956.70019,0.00316
1955.73583,0.00324
1954.77146,0.00320
1953.80709,0.00319
1952.84273,0.00316
1951.87836,0.00301
1950.91399,0.00283
1949.94963,0.00283
1948.98526,0.00300
1948.02089,0.00316
1947.05652,0.00323
1946.09216,0.00325
1945.12779,0.00324
1944.16342,0.00320
1943.19906,0.00314
1942.23469,0.00316
1941.27032,0.00325
1940.30596,0.00327
1939.34159,0.00315
1938.37722,0.00306
1937.41286,0.00315
1936.44849,0.00327
1935.48412,0.00325
1934.51976,0.00320
1933.55539,0.00320
1932.59102,0.00323
1931.62666,0.00331
1930.66229,0.00340
1929.69792,0.00338
1928.73356,0.00325
1927.76919,0.00318
1926.80482,0.00318
1925.84046,0.00318
1924.87609,0.00321
1923.91172,0.00333
1922.94736,0.00341
1921.98299,0.00336
1921.01862,0.00329
1920.05426,0.00328
1919.08989,0.00320
1918.12552,0.00306
1917.16115,0.00307
1916.19679,0.00317
1915.23242,0.00318
1914.26805,0.00310
1913.30369,0.00304
1912.33932,0.00303
1911.37495,0.00309
1910.41059,0.00324
1909.44622,0.00335
1908.48185,0.00339
1907.51749,0.00340
1906.55312,0.00343
1905.58875,0.00343
1904.62439,0.00340
1903.66002,0.00333
1902.69565,0.00321
1901.73129,0.00312
1900.76692,0.00313
1899.80255,0.00322
1898.83819,0.00333
1897.87382,0.00341
1896.90945,0.00342
1895.94509,0.00337
1894.98072,0.00333
1894.01635,0.00335
1893.05199,0.00343
1892.08762,0.00354
1891.12325,0.00361
1890.15889,0.00357
1889.19452,0.00347
1888.23015,0.00342
1887.26578,0.00346
1886.30142,0.00353
1885.33705,0.00359
1884.37268,0.00366
1883.40832,0.00370
1882.44395,0.00370
1881.47958,0.00367
1880.51522,0.00365
1879.55085,0.00362
1878.58648,0.00355
1877.62212,0.00352
1876.65775,0.00355
1875.69338,0.00360
1874.72902,0.00364
1873.76465,0.00365
1872.80028,0.00360
1871.83592,0.00349
1870.87155,0.00342
1869.90718,0.00351
1868.94282,0.00370
1867.97845,0.00383
1867.01408,0.00384
1866.04972,0.00377
1865.08535,0.00371
1864.12098,0.00369
1863.15662,0.00370
1862.19225,0.00370
1861.22788,0.00367
1860.26351,0.00365
1859.29915,0.00367
1858.33478,0.00374
1857.37041,0.00384
1856.40605,0.00393
1855.44168,0.00396
1854.47731,0.00392
1853.51295,0.00387
1852.54858,0.00386
1851.58421,0.00391
1850.61985,0.00400
1849.65548,0.00405
1848.69111,0.00407
1847.72675,0.00411
1846.76238,0.00419
1845.79801,0.00426
1844.83365,0.00429
1843.86928,0.00433
1842.90491,0.00444
1841.94055,0.00455
1840.97618,0.00459
1840.01181,0.00457
1839.04745,0.00455
1838.08308,0.00454
1837.11871,0.00458
1836.15435,0.00462
1835.18998,0.00467
1834.22561,0.00473
1833.26125,0.00483
1832.29688,0.00494
1831.33251,0.00502
1830.36814,0.00510
1829.40378,0.00520
1828.43941,0.00531
1827.47504,0.00542
1826.51068,0.00550
1825.54631,0.00555
1824.58194,0.00560
1823.61758,0.00566
1822.65321,0.00574
1821.68884,0.00582
1820.72448,0.00589
1819.76011,0.00595
1818.79574,0.00603
1817.83138,0.00614
1816.86701,0.00628
1815.90264,0.00645
1814.93828,0.00662
1813.97391,0.00676
1813.00954,0.00686
1812.04518,0.00694
1811.08081,0.00705
1810.11644,0.00719
1809.15208,0.00731
1808.18771,0.00740
1807.22334,0.00749
1806.25898,0.00758
1805.29461,0.00767
1804.33024,0.00778
1803.36588,0.00793
1802.40151,0.00810
1801.43714,0.00825
1800.47277,0.00839
1799.50841,0.00856
1798.54404,0.00875
1797.57967,0.00896
1796.61531,0.00921
1795.65094,0.00947
1794.68657,0.00971
1793.72221,0.00990
1792.75784,0.01006
1791.79347,0.01025
1790.82911,0.01048
1789.86474,0.01073
1788.90037,0.01098
1787.93601,0.01120
1786.97164,0.01143
1786.00727,0.01171
1785.04291,0.01206
1784.07854,0.01245
1783.11417,0.01286
1782.14981,0.01331
1781.18544,0.01379
1780.22107,0.01427
1779.25671,0.01477
1778.29234,0.01531
1777.32797,0.01590
1776.36361,0.01658
1775.39924,0.01737
1774.43487,0.01827
1773.47050,0.01930
1772.50614,0.02052
1771.54177,0.02189
1770.57740,0.02334
1769.61304,0.02493
1768.64867,0.02688
1767.68430,0.02932
1766.71994,0.03219
1765.75557,0.03547
1764.79120,0.03927
1763.82684,0.04384
1762.86247,0.04957
1761.89810,0.05674
1760.93374,0.06510
1759.96937,0.07429
1759.00500,0.08464
1758.04064,0.09688
1757.07627,0.11147
1756.11190,0.12784
1755.14754,0.14493
1754.18317,0.16243
1753.21880,0.18082
1752.25444,0.20091
1751.29007,0.22275
1750.32570,0.24467
1749.36134,0.26496
1748.39697,0.28329
1747.43260,0.29932
1746.46824,0.31232
1745.50387,0.32171
1744.53950,0.32713
1743.57513,0.32851
1742.61077,0.32638
1741.64640,0.32190
1740.68203,0.31630
1739.71767,0.31064
1738.75330,0.30538
1737.78893,0.29926
1736.82457,0.28930
1735.86020,0.27238
1734.89583,0.24729
1733.93147,0.21790
1732.96710,0.19302
1732.00273,0.17775
1731.03837,0.17009
1730.07400,0.16495
1729.10963,0.15756
1728.14527,0.14548
1727.18090,0.12940
1726.21653,0.11221
1725.25217,0.09679
1724.28780,0.08440
1723.32343,0.07492
1722.35907,0.06778
1721.39470,0.06239
1720.43033,0.05812
1719.46597,0.05437
1718.50160,0.05073
1717.53723,0.04723
1716.57286,0.04430
1715.60850,0.04198
1714.64413,0.04004
1713.67976,0.03836
1712.71540,0.03695
1711.75103,0.03577
1710.78666,0.03473
1709.82230,0.03383
1708.85793,0.03308
1707.89356,0.03245
1706.92920,0.03190
1705.96483,0.03140
1705.00046,0.03095
1704.03610,0.03055
1703.07173,0.03014
1702.10736,0.02961
1701.14300,0.02887
1700.17863,0.02800
1699.21426,0.02724
1698.24990,0.02670
1697.28553,0.02620
1696.32116,0.02561
1695.35680,0.02502
1694.39243,0.02459
1693.42806,0.02434
1692.46370,0.02416
1691.49933,0.02400
1690.53496,0.02381
1689.57060,0.02358
1688.60623,0.02332
1687.64186,0.02310
1686.67749,0.02291
1685.71313,0.02275
1684.74876,0.02259
1683.78439,0.02246
1682.82003,0.02243
1681.85566,0.02247
1680.89129,0.02256
1679.92693,0.02265
1678.96256,0.02273
1677.99819,0.02280
1677.03383,0.02285
1676.06946,0.02289
1675.10509,0.02299
1674.14073,0.02315
1673.17636,0.02334
1672.21199,0.02350
1671.24763,0.02362
1670.28326,0.02376
1669.31889,0.02395
1668.35453,0.02419
1667.39016,0.02446
1666.42579,0.02474
1665.46143,0.02506
1664.49706,0.02543
1663.53269,0.02585
1662.56833,0.02632
1661.60396,0.02679
1660.63959,0.02725
1659.67523,0.02769
1658.71086,0.02808
1657.74649,0.02843
1656.78212,0.02872
1655.81776,0.02892
1654.85339,0.02904
1653.88902,0.02907
1652.92466,0.02908
1651.96029,0.02913
1650.99592,0.02925
1650.03156,0.02937
1649.06719,0.02942
1648.10282,0.02934
1647.13846,0.02913
1646.17409,0.02883
1645.20972,0.02850
1644.24536,0.02816
1643.28099,0.02780
1642.31662,0.02741
1641.35226,0.02702
1640.38789,0.02664
1639.42352,0.02631
1638.45916,0.02602
1637.49479,0.02570
1636.53042,0.02533
1635.56606,0.02492
1634.60169,0.02453
1633.63732,0.02424
1632.67296,0.02399
1631.70859,0.02373
1630.74422,0.02343
1629.77985,0.02313
1628.81549,0.02285
1627.85112,0.02259
1626.88675,0.02232
1625.92239,0.02204
1624.95802,0.02174
1623.99365,0.02140
1623.02929,0.02105
1622.06492,0.02072
1621.10055,0.02043
1620.13619,0.02013
1619.17182,0.01981
1618.20745,0.01946
1617.24309,0.01906
1616.27872,0.01866
1615.31435,0.01831
1614.34999,0.01797
1613.38562,0.01762
1612.42125,0.01725
1611.45689,0.01691
1610.49252,0.01660
1609.52815,0.01632
1608.56379,0.01605
1607.59942,0.01578
1606.63505,0.01551
1605.67069,0.01524
1604.70632,0.01499
1603.74195,0.01476
1602.77759,0.01456
1601.81322,0.01438
1600.84885,0.01421
1599.88448,0.01403
1598.92012,0.01383
1597.95575,0.01363
1596.99138,0.01345
1596.02702,0.01330
1595.06265,0.01315
1594.09828,0.01300
1593.13392,0.01288
1592.16955,0.01277
1591.20518,0.01267
1590.24082,0.01255
1589.27645,0.01242
1588.31208,0.01231
1587.34772,0.01222
1586.38335,0.01216
1585.41898,0.01212
1584.45462,0.01208
1583.49025,0.01202
1582.52588,0.01197
1581.56152,0.01192
1580.59715,0.01189
1579.63278,0.01187
1578.66842,0.01182
1577.70405,0.01175
1576.73968,0.01167
1575.77532,0.01163
1574.81095,0.01167
1573.84658,0.01173
1572.88222,0.01178
1571.91785,0.01180
1570.95348,0.01180
1569.98911,0.01178
1569.02475,0.01177
1568.06038,0.01176
1567.09601,0.01178
1566.13165,0.01179
1565.16728,0.01182
1564.20291,0.01184
1563.23855,0.01185
1562.27418,0.01182
1561.30981,0.01174
1560.34545,0.01168
1559.38108,0.01166
1558.41671,0.01170
1557.45235,0.01175
1556.48798,0.01177
1555.52361,0.01176
1554.55925,0.01172
1553.59488,0.01169
1552.63051,0.01169
1551.66615,0.01168
1550.70178,0.01167
1549.73741,0.01167
1548.77305,0.01168
1547.80868,0.01167
